modularity,time,stop,cooling
0.5360995721991444,48.91082406044006,1500,0.995
0.5306745613491227,60.146347522735596,1500,0.995
0.5099355198710398,82.84848976135254,1500,0.995
0.5033480066960133,62.6165714263916,1500,0.995
0.5349293198586398,45.0991370677948,1500,0.995
0.5043710087420176,84.83590936660767,1500,0.995
0.5386880773761548,118.63157415390015,1500,0.995
0.5089512679025358,86.19557356834412,1500,0.995
0.4235150970301941,104.92955803871155,1500,0.995
0.5444385888771778,127.86890602111816,1500,0.995
0.5444385888771779,83.77024674415588,1500,0.995
0.5227617955235909,73.67162609100342,1500,0.995
0.46996093992187987,67.5765905380249,1500,0.995
0.5090985181970364,73.80706524848938,1500,0.995
0.40815456630913266,77.60527491569519,1500,0.995
0.5006200012400025,142.76446866989136,1500,0.995
0.5360995721991444,116.77171039581299,1500,0.995
0.5005890011780024,128.97522401809692,1500,0.995
0.5109817719635439,102.776207447052,1500,0.995
0.5262958025916051,79.7384147644043,1500,0.995
0.5557691115382231,57.78013825416565,1500,0.995
0.5013562527125055,136.35817646980286,1500,0.995
0.493265236530473,67.1623022556305,1500,0.995
0.4500279000558001,51.47687244415283,1500,0.995
0.526737553475107,100.40004205703735,1500,0.995
0.5029217558435117,75.50729012489319,1500,0.995
0.5089512679025359,91.23566317558289,1500,0.995
0.47134044268088543,48.00112462043762,1500,0.995
0.49753549507099026,78.04813194274902,1500,0.995
0.5358050716101431,145.19677186012268,2000,0.995
0.5107027714055429,111.98336982727051,2000,0.995
0.49912424824849655,144.83953404426575,2000,0.995
0.5465775931551863,131.67967104911804,2000,0.995
0.5157790315580632,63.94994592666626,2000,0.995
0.508238266476533,116.74694919586182,2000,0.995
0.5091140182280365,72.70963549613953,2000,0.995
0.5024335048670097,74.64658546447754,2000,0.995
0.5036967573935148,60.7498836517334,2000,0.995
0.508796267592535,141.1100447177887,2000,0.995
0.5023870047740095,149.5451147556305,2000,0.995
0.5038982577965158,91.1403865814209,2000,0.995
0.5360995721991444,152.13916206359863,2000,0.995
0.5133455266910535,120.50472283363342,2000,0.995
0.4733941967883936,96.14364314079285,2000,0.995
0.5316665633331267,154.72795057296753,2000,0.995
0.4994187488374976,92.13215017318726,2000,0.995
0.49454398908797803,114.60033845901489,2000,0.995
0.4920484840969682,79.08387660980225,2000,0.995
0.5143452786905575,151.074223279953,2000,0.995
0.48737522475044953,76.60574460029602,2000,0.995
0.4481291462582924,83.43604183197021,2000,0.995
0.5557691115382231,101.77222514152527,2000,0.995
0.4921414842829685,72.255380153656,2000,0.995
0.5024567549135097,66.9389717578888,2000,0.995
0.5557691115382232,139.95826816558838,2000,0.995
0.5557691115382231,138.69901418685913,2000,0.995
0.5354795709591419,95.59843492507935,2000,0.995
0.479222208444417,96.10564994812012,2000,0.995
0.5343945687891377,154.63710474967957,2000,0.995
0.5089512679025359,262.63332748413086,3000,0.995
0.4868094736189472,138.62944674491882,3000,0.995
0.56000837001674,260.41463112831116,3000,0.995
0.5031155062310124,205.01250648498535,3000,0.995
0.47491319982639957,84.05526995658875,3000,0.995
0.5269623039246079,183.14661383628845,3000,0.995
0.5006587513175027,249.71415257453918,3000,0.995
0.5022087544175089,158.997709274292,3000,0.995
0.5590473680947362,262.1134717464447,3000,0.995
0.5360995721991445,169.12725853919983,3000,0.995
0.5058590117180234,188.06650638580322,3000,0.995
0.5403620807241615,259.1831045150757,3000,0.995
0.5360995721991444,110.19868445396423,3000,0.995
0.5055800111600222,155.68747425079346,3000,0.995
0.5089512679025359,221.04372143745422,3000,0.995
0.46950368900737804,88.554523229599,3000,0.995
0.5437178374356748,308.59320998191833,3000,0.995
0.39172453344906694,144.66723799705505,3000,0.995
0.5104702709405419,167.20627427101135,3000,0.995
0.4894599789199579,138.86372327804565,3000,0.995
0.523707297414595,90.17086052894592,3000,0.995
0.5196540393080787,177.84144067764282,3000,0.995
0.5423228346456693,188.53590202331543,3000,0.995
0.5139810279620559,86.56796860694885,3000,0.995
0.49291648583297165,128.05146598815918,3000,0.995
0.5075950151900305,163.32818007469177,3000,0.995
0.5075795151590303,203.44024872779846,3000,0.995
0.4898784797569595,115.87902903556824,3000,0.995
0.5262958025916051,251.42122149467468,3000,0.995
0.5024877549755098,124.62850999832153,3000,0.995
