modularity,time,stop,cooling
0.44741109924449196,86.31922459602356,300,0.999
0.5171274870456073,275.1965775489807,300,0.999
0.4896958189945018,97.83478283882141,300,0.999
0.5258692298564138,120.9547164440155,300,0.999
0.48336695542106717,126.75922012329102,300,0.999
0.4444246667457774,136.43203330039978,300,0.999
0.4832680669277323,110.35916256904602,300,0.999
0.5213005814643409,102.97983360290527,300,0.999
0.5247221233337288,125.38244390487671,300,0.999
0.5258692298564138,139.54554891586304,300,0.999
0.5176417072109487,202.8792130947113,400,0.999
0.4102290257505637,105.69556975364685,400,0.999
0.495233574621257,144.56430006027222,400,0.999
0.4559946204659626,207.9123728275299,400,0.999
0.4064514853051699,104.20527005195618,400,0.999
0.4486570942605118,181.3192732334137,400,0.999
0.44442466674577746,125.25397562980652,400,0.999
0.4930778054665559,115.79726147651672,400,0.999
0.48380206479174087,173.61239409446716,400,0.999
0.45862505438867135,230.40615320205688,400,0.999
0.47422965863692107,132.95093274116516,500,0.999
0.4595546062260195,152.27848076820374,500,0.999
0.4553419564099521,139.51102352142334,500,0.999
0.4982991179146394,163.73695516586304,500,0.999
0.48910248803449224,240.9380385875702,500,0.999
0.48164629563703965,110.49512362480164,500,0.999
0.45132708358055457,137.54330444335938,500,0.999
0.5153870495629128,149.86043787002563,500,0.999
0.45957438392468647,254.20032119750977,500,0.999
0.46093904513270834,150.37824296951294,500,0.999
0.47148055852221027,146.50279116630554,600,0.999
0.4515050828685574,181.08288550376892,600,0.999
0.5223092440963568,300.18056082725525,600,0.999
0.45957438392468647,133.49960947036743,600,0.999
0.49280091768521816,133.76103448867798,600,0.999
0.4304616114868874,214.80741024017334,600,0.999
0.49280091768521805,221.03888821601868,600,0.999
0.5285194414777896,154.42138576507568,600,0.999
0.47547565365294087,255.75241374969482,600,0.999
0.5285194414777895,163.78558349609375,600,0.999
0.521023693683003,116.84642004966736,300,0.995
0.48334717772240016,66.10286927223206,300,0.995
0.4645583639887662,62.56219673156738,300,0.995
0.50478620307741,60.86869192123413,300,0.995
0.4619674854633915,169.67466378211975,300,0.995
0.46406392152209164,113.4657609462738,300,0.995
0.40929947391321553,66.83099269866943,300,0.995
0.4933151378505597,64.83198070526123,300,0.995
0.4717970017008821,80.06051182746887,300,0.995
0.4719552232902178,121.65363812446594,300,0.995
0.4745263241169258,163.58243107795715,400,0.995
0.47037300739685933,173.74845337867737,400,0.995
0.454273960681935,120.96428322792053,400,0.995
0.4826945136663897,134.2285532951355,400,0.995
0.5125983940508682,249.3142590522766,400,0.995
0.45039753174320624,102.04379296302795,400,0.995
0.4956489062932637,84.17923021316528,400,0.995
0.5258692298564138,105.37571954727173,400,0.995
0.4443455559511095,133.6983563899994,400,0.995
0.47337921759424073,135.60133934020996,400,0.995
0.45536173410861913,99.48259687423706,500,0.995
0.4619674854633915,299.1236891746521,500,0.995
0.5148728293975713,209.7902524471283,500,0.995
0.44551244017246155,130.94167518615723,500,0.995
0.45431351607926906,160.04463076591492,500,0.995
0.4535619635299237,129.76377964019775,500,0.995
0.47565365294094386,151.38513922691345,500,0.995
0.5147937186029035,100.77231287956238,500,0.995
0.48490961591709186,83.0141396522522,500,0.995
0.4525533008979076,117.39352822303772,500,0.995
0.47138167002887543,227.78981113433838,600,0.995
0.48844982397848186,144.94839930534363,600,0.995
0.47337921759424073,185.98288559913635,600,0.995
0.4683952375301609,125.37906050682068,600,0.995
0.47385388236224835,133.8633291721344,600,0.995
0.47074878367153206,126.76881074905396,600,0.995
0.48336695542106717,162.2872200012207,600,0.995
0.5192832562003086,199.68520283699036,600,0.995
0.5195996993789802,222.79777431488037,600,0.995
0.5193821446936434,151.14805817604065,600,0.995
0.48257584747438786,122.82374334335327,300,0.99
0.4807167437996915,114.26762127876282,300,0.99
0.479945413551679,56.91021370887756,300,0.99
0.5202523634349907,105.89030909538269,300,0.99
0.4854436137811005,61.739856004714966,300,0.99
0.45081286341521304,113.22171807289124,300,0.99
0.40712392705984735,89.5559434890747,300,0.99
0.4535619635299236,79.33442068099976,300,0.99
0.4618488192713895,97.62839770317078,300,0.99
0.45534195640995223,143.6692295074463,300,0.99
0.4816265179383727,116.10974836349487,400,0.99
0.4142636762786282,104.93611168861389,400,0.99
0.4754756536529409,241.42687153816223,400,0.99
0.45629128594596735,124.0308575630188,400,0.99
0.4612752660100471,84.54006719589233,400,0.99
0.4923658083145445,124.11457562446594,400,0.99
0.4553617341086192,191.16899466514587,400,0.99
0.43694869664965785,56.807780504226685,400,0.99
0.4736561053755786,158.49936246871948,400,0.99
0.46991812032751873,141.99391269683838,400,0.99
0.5130928365175427,142.24433636665344,500,0.99
0.49280091768521805,76.85015296936035,500,0.99
0.4575966140579882,121.4626579284668,500,0.99
0.45957438392468647,197.6809151172638,500,0.99
0.5184525928562952,140.93820118904114,500,0.99
0.4799651912503461,101.20440530776978,500,0.99
0.485977611645109,86.96460843086243,500,0.99
0.5253154542937384,121.89574956893921,500,0.99
0.5169692654562715,149.95389437675476,500,0.99
0.5176417072109488,105.75224304199219,500,0.99
0.4703730073968593,289.8148024082184,600,0.99
0.48797515921047424,191.80768609046936,600,0.99
0.5250781219097345,244.62022614479065,600,0.99
0.49331513785055964,107.12943029403687,600,0.99
0.5200941418456548,282.69090509414673,600,0.99
0.41426367627862826,185.67839527130127,600,0.99
0.4745263241169257,220.01715469360352,600,0.99
0.4762469839009533,177.2686643600464,600,0.99
0.48390095328507565,212.91310358047485,600,0.99
0.5005142201653415,189.89607644081116,600,0.99
0.42899806178553057,50.39851379394531,300,0.985
0.5250781219097345,152.19877409934998,300,0.985
0.5155452711522488,82.32380318641663,300,0.985
0.49467979905858156,140.63533091545105,300,0.985
0.5108777342668406,129.1842691898346,300,0.985
0.49072425932518493,97.64188194274902,300,0.985
0.46918634547684035,135.87235593795776,300,0.985
0.5216961354376805,86.85902166366577,300,0.985
0.4909022586131878,106.74404764175415,300,0.985
0.45925794074601484,92.88345789909363,300,0.985
0.4723309995648906,207.05761432647705,400,0.985
0.5156441596455836,149.12534737586975,400,0.985
0.44410822356710566,66.23629212379456,400,0.985
0.4712432261382066,216.78512382507324,400,0.985
0.415648115185317,90.57245397567749,400,0.985
0.47547565365294087,116.73712086677551,400,0.985
0.5076341916854554,60.1368134021759,400,0.985
0.48490961591709186,109.54713749885559,400,0.985
0.5150112732882401,130.7655885219574,400,0.985
0.49481824294925036,62.43692064285278,400,0.985
0.4269807365214982,116.48882293701172,500,0.985
0.4634508128634153,95.82718682289124,500,0.985
0.46629880147146074,145.31731152534485,500,0.985
0.4595743839246865,104.42750191688538,500,0.985
0.5253154542937385,153.19593262672424,500,0.985
0.4955104624025949,144.31861448287964,500,0.985
0.4894782643091649,91.68856620788574,500,0.985
0.4818836280210435,94.45749044418335,500,0.985
0.522309244096357,137.14352083206177,500,0.985
0.48997270677583954,149.44142603874207,500,0.985
0.4917329219572011,106.25877618789673,600,0.985
0.4849096159170918,131.36675262451172,600,0.985
0.5250781219097346,149.8043224811554,600,0.985
0.5061904196827657,186.32728242874146,600,0.985
0.43040227839088635,186.89022755622864,600,0.985
0.4486570942605118,192.29147696495056,600,0.985
0.4638068114394208,177.06503891944885,600,0.985
0.5256516751710771,135.61888074874878,600,0.985
0.5258692298564139,207.20713877677917,600,0.985
0.46457814168743333,126.14803075790405,600,0.985
0.5113523990348483,73.46338605880737,300,0.98
0.4553617341086191,106.22944569587708,300,0.98
0.46050393576203474,59.93836426734924,300,0.98
0.5225070210830267,184.33242464065552,300,0.98
0.4553419564099521,89.77541422843933,300,0.98
0.4581306119219968,94.04563760757446,300,0.98
0.4779676436849807,107.80383038520813,300,0.98
0.4655076935247814,100.83490324020386,300,0.98
0.515248605672244,109.1221284866333,300,0.98
0.4627388157114038,114.31189823150635,300,0.98
0.45267196708990937,76.55329132080078,400,0.98
0.44551244017246155,73.99177169799805,400,0.98
0.5258692298564139,223.58123970031738,400,0.98
0.5223092440963569,155.8449718952179,400,0.98
0.47337921759424073,246.83016347885132,400,0.98
0.44699576757248527,121.50212574005127,400,0.98
0.49173292195720114,97.99422478675842,400,0.98
0.45542106720462,71.58192253112793,400,0.98
0.5187690360349669,169.9496409893036,400,0.98
0.5175230410189471,98.74697685241699,400,0.98
0.48291206835172656,143.1174647808075,500,0.98
0.4595546062260195,106.75318622589111,500,0.98
0.470748783671532,133.18744802474976,500,0.98
0.4925635853012143,105.63102006912231,500,0.98
0.5220125786163523,292.25947165489197,500,0.98
0.44335667101776044,138.65432500839233,500,0.98
0.4925635853012143,129.37667441368103,500,0.98
0.46208615165539346,98.21584463119507,500,0.98
0.5250781219097346,102.39334487915039,500,0.98
0.5241683477710533,125.70549511909485,500,0.98
0.47547565365294087,352.25129675865173,600,0.98
0.45842727740200145,121.01963591575623,600,0.98
0.5176417072109488,221.80686855316162,600,0.98
0.45957438392468647,173.10217142105103,600,0.98
0.5108777342668406,146.7721812725067,600,0.98
0.4233416399667735,108.18918061256409,600,0.98
0.4917329219572011,139.75388979911804,600,0.98
0.48291206835172656,106.31508755683899,600,0.98
0.48346584391440217,156.00253653526306,600,0.98
0.4727858866342313,114.74073076248169,600,0.98
